20,-4,T7wqkVPjaXibxB6fiMivSE/ifbc=,IhWRzGrJ1q2FPIPFdgCPRaHX7/g=
18,-4,+xNP15rBIigoUNWxFE5nYlueZiU=,2mo0v1X04O60ti4Du/31VuR2T0k=
21,-3,fs6+N5IB4zWqOL6Uu05Do3KYmqY=,IhWRzGrJ1q2FPIPFdgCPRaHX7/g=
21,-4,tV5G8IUb95dgRfn0HMhF9nVLxwg=,IhWRzGrJ1q2FPIPFdgCPRaHX7/g=
20,-3,fs6+N5IB4zWqOL6Uu05Do3KYmqY=,IhWRzGrJ1q2FPIPFdgCPRaHX7/g=
19,-4,T7wqkVPjaXibxB6fiMivSE/ifbc=,2mo0v1X04O60ti4Du/31VuR2T0k=
19,-1,tV5G8IUb95dgRfn0HMhF9nVLxwg=,f4GYybXY3NA/d+VogcnNRcBRQqg=
18,-1,enH8JmjOjr1giRKsQjP/MePmiSM=,f4GYybXY3NA/d+VogcnNRcBRQqg=
16,-2,enH8JmjOjr1giRKsQjP/MePmiSM=,hMuqHIUlqWJfGGh0X97nvqXq/40=
18,-3,enH8JmjOjr1giRKsQjP/MePmiSM=,2mo0v1X04O60ti4Du/31VuR2T0k=
17,-3,enH8JmjOjr1giRKsQjP/MePmiSM=,HP93Ehv9bSXXD+P6tGMxyXhCc0A=
19,-2,fs6+N5IB4zWqOL6Uu05Do3KYmqY=,f4GYybXY3NA/d+VogcnNRcBRQqg=
16,-1,enH8JmjOjr1giRKsQjP/MePmiSM=,hMuqHIUlqWJfGGh0X97nvqXq/40=
17,-1,enH8JmjOjr1giRKsQjP/MePmiSM=,hMuqHIUlqWJfGGh0X97nvqXq/40=
17,-4,+xNP15rBIigoUNWxFE5nYlueZiU=,HP93Ehv9bSXXD+P6tGMxyXhCc0A=
17,-2,enH8JmjOjr1giRKsQjP/MePmiSM=,hMuqHIUlqWJfGGh0X97nvqXq/40=
19,-3,fs6+N5IB4zWqOL6Uu05Do3KYmqY=,2mo0v1X04O60ti4Du/31VuR2T0k=
16,-4,tV5G8IUb95dgRfn0HMhF9nVLxwg=,HP93Ehv9bSXXD+P6tGMxyXhCc0A=
18,-2,enH8JmjOjr1giRKsQjP/MePmiSM=,f4GYybXY3NA/d+VogcnNRcBRQqg=
16,-3,enH8JmjOjr1giRKsQjP/MePmiSM=,HP93Ehv9bSXXD+P6tGMxyXhCc0A=
8,-3,7BjO+tlr4y23EBMqUjylfkIonMg=,0YJrzCI/M80SKokUq6iSZBBoTy8=
7,-3,7BjO+tlr4y23EBMqUjylfkIonMg=,PzOfjgjyx9odouQkj3MBZfUyP5c=
8,-2,7BjO+tlr4y23EBMqUjylfkIonMg=,FL237CVo7WaDiTqhkqrBhVgykNU=
7,-2,7BjO+tlr4y23EBMqUjylfkIonMg=,u/jCZ68/yS5Qh1gg808U2f/teIk=
5,-3,oCtV7TBeEiRgy9Oa4vhebuDYtBo=,JBFVMS5pabQGYMnprarexpbBeAA=
6,-2,oCtV7TBeEiRgy9Oa4vhebuDYtBo=,u/jCZ68/yS5Qh1gg808U2f/teIk=
5,-2,oCtV7TBeEiRgy9Oa4vhebuDYtBo=,+aGRRDJGtL48V9TphK2Qriig+Zs=
4,-3,UT1UG1CVLmlVNTD6uEze5+lhyDA=,JBFVMS5pabQGYMnprarexpbBeAA=
6,-3,oCtV7TBeEiRgy9Oa4vhebuDYtBo=,PzOfjgjyx9odouQkj3MBZfUyP5c=
3,-2,UT1UG1CVLmlVNTD6uEze5+lhyDA=,SsyAQZLBo9GXrrKWocIu5sFfH8c=
4,-2,UT1UG1CVLmlVNTD6uEze5+lhyDA=,+aGRRDJGtL48V9TphK2Qriig+Zs=
3,-3,UT1UG1CVLmlVNTD6uEze5+lhyDA=,4YQA4MwSLH+a+H3wleTw+VQY9C8=
2,-2,UT1UG1CVLmlVNTD6uEze5+lhyDA=,SsyAQZLBo9GXrrKWocIu5sFfH8c=
1,-3,UT1UG1CVLmlVNTD6uEze5+lhyDA=,GRhcM0GfkDiOkIkmvMMVC9SpUuc=
2,-3,UT1UG1CVLmlVNTD6uEze5+lhyDA=,4YQA4MwSLH+a+H3wleTw+VQY9C8=
1,-2,UT1UG1CVLmlVNTD6uEze5+lhyDA=,+Q8yeZ45KZWSotGH5hFP8C0oCHk=
2,-4,UT1UG1CVLmlVNTD6uEze5+lhyDA=,4YQA4MwSLH+a+H3wleTw+VQY9C8=
2,-5,UT1UG1CVLmlVNTD6uEze5+lhyDA=,FLsf31DsB4uwF2O/slFuKHpC0Qc=
1,-4,UT1UG1CVLmlVNTD6uEze5+lhyDA=,GRhcM0GfkDiOkIkmvMMVC9SpUuc=
